,Date,BALTICF,BALTICF,BALTICF,BALTICF,BPTCMC1,BPTCMC1,BPTCMC1,BPTCMC1,BPTCMC2,BPTCMC2,BPTCMC2,BPTCMC2,BPTCYC1,BPTCYC1,BPTCYC1,BPTCYC1,BPANMAX,BHANDSZ,BSUPRAI,BPANTCA,RVPRDMG,MISRDMG,MISRDM2,GLTJEAG,GLTKHIG,PMOJEAG,PMOLZCG,PMOKHIG,RUETAOG,BNDTAOG,RDMJEAG,RDMKHIG,ODSJEAG,ODSTAOG,ODSBPNG,ODSCHIG,ODSPUSG,ODSRDMG,ODSHUNG,PAZCNRA,PASCNRA,PAZJPRA,PAZTWRA,PAGCNRA,PAGJPRA,PAGTWRA,RVPGCGR,RVPGIGR,RVPGPGR,GLTSCNR,PASKRRA,PNGZCNR,PNGZIDR,PNGZJPR,PAZIDRA,CANNCNR,CANNIDR,DVTGCNR,DVTGIDR,DVTGJPR,PDXCCNR,PDXCIDR,PAGIDRA,PAGKRRA,DAMDLCG,PNGDLC2,PMODLCG,CNDBPNG,CNDCHIG,DVTDLC2,BPTCMC3,BPTCMC4,BPTCMC5,BPTCQC1,BPTCQC2,4605,4606,5195,10590,Value
38,2015-09-07,876.0,876.0,876.0,876.0,6560.0,6560.0,6560.0,6560.0,7000.0,7000.0,7000.0,7000.0,7075.0,7075.0,7075.0,7075.0,812.0,482.0,857.0,6490.0,24.24,22.13,33.05,12.5,11.55,18.15,8.87,17.2,24.12,19.58,26.41,25.42,23.36,31.29,28.92,34.2,31.59,21.91,31.36,30.2,9.39,38.31,32.44,26.58,34.85,29.54,32.18,36.81,41.4,9.39,10.03,30.2,34.89,38.31,34.89,11.16,14.13,26.58,31.2,34.85,13.93,16.99,31.2,27.92,8.46,22.62,12.53,26.21,31.44,31.08,7430.0,7220.0,6450.0,7217.0,6480.0,4.9,5.3,5.8,4.1,8510.0
39,2015-09-08,873.0,873.0,873.0,873.0,6538.0,6538.0,6538.0,6538.0,6963.0,6963.0,6963.0,6963.0,7089.0,7089.0,7089.0,7089.0,793.0,477.0,848.0,6337.0,23.23,21.31,32.2,12.21,11.28,17.71,8.71,16.79,23.78,19.14,26.01,25.03,23.07,30.83,28.52,33.1,31.12,21.66,30.92,28.96,9.08,36.88,31.06,25.58,33.68,28.38,30.87,35.29,39.87,9.08,9.68,28.96,33.43,36.88,33.43,11.01,13.92,25.58,30.0,33.68,13.78,16.77,30.0,26.87,8.28,22.24,12.27,25.84,30.4,30.68,7450.0,7233.0,6500.0,7215.0,6500.0,4.9,5.3,5.8,4.1,8407.0
40,2015-09-09,855.0,855.0,855.0,855.0,6438.0,6438.0,6438.0,6438.0,6758.0,6758.0,6758.0,6758.0,7073.0,7073.0,7073.0,7073.0,776.0,472.0,838.0,6200.0,22.96,21.09,31.74,12.08,11.18,17.54,8.65,16.63,23.44,18.95,25.99,25.02,23.05,30.81,28.5,33.02,31.09,21.65,30.89,28.82,9.07,36.7,30.88,25.46,33.52,28.21,30.87,35.11,39.68,9.07,9.67,28.82,33.26,36.7,33.26,11.16,14.09,25.46,29.84,33.52,13.93,16.96,29.84,26.72,8.22,21.84,12.17,25.81,30.31,30.39,7450.0,7208.0,6483.0,7139.0,6496.0,4.9,5.3,5.8,4.1,8294.0
41,2015-09-10,830.0,830.0,830.0,830.0,6321.0,6321.0,6321.0,6321.0,6558.0,6558.0,6558.0,6558.0,7036.0,7036.0,7036.0,7036.0,751.0,468.0,824.0,6006.0,22.8,20.96,31.47,11.8,10.92,17.11,8.5,16.23,22.98,18.52,25.94,24.97,23.01,30.76,28.45,32.95,31.04,21.62,30.84,28.16,8.87,35.92,30.12,24.92,32.87,27.57,30.03,34.28,38.85,8.87,9.45,28.16,32.46,35.92,32.46,11.07,13.97,24.92,29.17,32.87,13.84,16.83,29.17,26.14,8.05,21.32,11.92,25.77,30.26,29.66,7325.0,7129.0,6475.0,7004.0,6433.0,4.9,5.3,5.8,4.1,8158.0
42,2015-09-11,818.0,818.0,818.0,818.0,6275.0,6275.0,6275.0,6275.0,6550.0,6550.0,6550.0,6550.0,7033.0,7033.0,7033.0,7033.0,735.0,460.0,810.0,5878.0,22.46,20.69,30.79,11.76,10.88,17.06,8.48,16.18,22.62,18.46,25.78,24.83,22.89,30.58,28.3,32.73,30.85,21.52,30.66,27.61,8.85,35.28,29.5,24.48,32.34,27.04,29.45,33.6,38.16,8.85,9.42,27.61,31.81,35.28,31.81,11.04,13.93,24.48,28.63,32.34,13.81,16.78,28.63,25.66,8.03,20.91,11.89,25.62,30.05,29.23,7300.0,7108.0,6467.0,6986.0,6475.0,4.9,5.3,5.9,4.1,8031.0
43,2015-09-12,818.0,818.0,818.0,818.0,6275.0,6275.0,6275.0,6275.0,6550.0,6550.0,6550.0,6550.0,7033.0,7033.0,7033.0,7033.0,735.0,460.0,810.0,5878.0,22.46,20.69,30.79,11.76,10.88,17.06,8.48,16.18,22.62,18.46,25.78,24.83,22.89,30.58,28.3,32.73,30.85,21.52,30.66,27.61,8.85,35.28,29.5,24.48,32.34,27.04,29.45,33.6,38.16,8.85,9.42,27.61,31.81,35.28,31.81,11.04,13.93,24.48,28.63,32.34,13.81,16.78,28.63,25.66,8.03,20.91,11.89,25.62,30.05,29.23,7300.0,7108.0,6467.0,6986.0,6475.0,4.9,5.3,5.9,4.1,8031.0
44,2015-09-13,818.0,818.0,818.0,818.0,6275.0,6275.0,6275.0,6275.0,6550.0,6550.0,6550.0,6550.0,7033.0,7033.0,7033.0,7033.0,735.0,460.0,810.0,5878.0,22.46,20.69,30.79,11.76,10.88,17.06,8.48,16.18,22.62,18.46,25.78,24.83,22.89,30.58,28.3,32.73,30.85,21.52,30.66,27.61,8.85,35.28,29.5,24.48,32.34,27.04,29.45,33.6,38.16,8.85,9.42,27.61,31.81,35.28,31.81,11.04,13.93,24.48,28.63,32.34,13.81,16.78,28.63,25.66,8.03,20.91,11.89,25.62,30.05,29.23,7300.0,7108.0,6467.0,6986.0,6475.0,4.9,5.3,5.9,4.1,8031.0
45,2015-09-14,805.0,805.0,805.0,805.0,6263.0,6263.0,6263.0,6263.0,6825.0,6825.0,6825.0,6825.0,7146.0,7146.0,7146.0,7146.0,723.0,452.0,799.0,5786.0,22.06,20.35,30.3,11.78,10.91,17.09,8.49,16.22,22.4,18.5,25.49,24.56,22.65,30.25,28.01,32.39,30.52,21.34,30.33,27.4,8.89,35.02,29.24,24.3,32.11,26.81,29.23,33.32,37.88,8.89,9.46,27.4,31.54,35.02,31.54,11.06,13.95,24.3,28.4,32.11,13.83,16.81,28.4,25.46,8.05,20.66,11.91,25.34,29.73,28.83,7563.0,7354.0,6633.0,7247.0,6575.0,4.9,5.3,5.9,4.1,7938.0
46,2015-09-15,802.0,802.0,802.0,802.0,6283.0,6283.0,6283.0,6283.0,6921.0,6921.0,6921.0,6921.0,7185.0,7185.0,7185.0,7185.0,720.0,445.0,789.0,5762.0,21.54,19.93,30.1,11.85,10.96,17.19,8.53,16.3,22.21,18.59,25.19,24.27,22.43,29.91,27.71,32.24,30.16,21.15,30.0,27.1,8.9,34.68,28.91,24.07,31.84,26.54,28.92,32.96,37.51,8.9,9.49,27.1,31.2,34.68,31.2,11.13,14.04,24.07,28.11,31.84,13.9,16.91,28.11,25.21,8.08,20.44,11.96,25.05,29.57,28.56,7704.0,7458.0,6658.0,7361.0,6563.0,4.9,5.3,5.9,4.1,7856.0
47,2015-09-16,814.0,814.0,814.0,814.0,6408.0,6408.0,6408.0,6408.0,7158.0,7158.0,7158.0,7158.0,7415.0,7415.0,7415.0,7415.0,716.0,439.0,783.0,5730.0,21.25,19.7,29.93,11.93,11.03,17.31,8.58,16.41,22.04,18.72,25.11,24.2,22.37,29.82,27.62,31.96,30.06,21.1,29.91,27.04,9.0,34.6,28.83,24.01,31.76,26.46,28.86,32.88,37.43,9.0,9.61,27.04,31.12,34.6,31.12,11.3,14.27,24.01,28.04,31.76,14.08,17.14,28.04,25.15,8.12,20.24,12.03,24.97,29.3,28.92,8000.0,7742.0,6750.0,7633.0,6804.0,4.9,5.3,5.9,4.1,7772.0
48,2015-09-17,883.0,883.0,883.0,883.0,6433.0,6433.0,6433.0,6433.0,7321.0,7321.0,7321.0,7321.0,7476.0,7476.0,7476.0,7476.0,727.0,431.0,772.0,5823.0,20.8,19.32,29.04,12.15,11.23,17.62,8.7,16.7,22.38,19.05,25.28,24.38,22.46,30.01,27.79,32.09,30.27,21.2,30.08,27.32,9.21,34.92,29.13,24.24,32.02,26.71,29.15,33.22,37.77,9.21,9.86,27.04,31.12,34.6,31.44,11.47,14.51,24.01,28.04,31.76,14.25,17.39,28.3,25.38,8.23,20.66,12.22,25.12,29.45,28.89,8242.0,7917.0,6850.0,7826.0,6779.0,4.9,5.3,5.9,4.1,7674.0
49,2015-09-18,960.0,960.0,960.0,960.0,6475.0,6475.0,6475.0,6475.0,7529.0,7529.0,7529.0,7529.0,7504.0,7504.0,7504.0,7504.0,753.0,426.0,762.0,6035.0,20.25,18.88,28.11,12.59,11.62,18.27,8.93,17.3,22.63,19.72,25.06,24.16,22.3,29.76,27.57,31.87,30.01,21.06,29.84,27.69,9.34,35.37,29.58,24.55,32.41,27.11,29.54,33.7,38.26,9.34,10.03,27.69,31.9,35.37,31.9,11.67,14.79,24.55,28.7,32.41,14.46,17.68,28.7,25.73,8.48,20.92,12.6,24.91,29.22,29.1,8442.0,8133.0,6875.0,8035.0,6808.0,5.3,5.6,6.0,4.5,7587.0
50,2015-09-19,960.0,960.0,960.0,960.0,6475.0,6475.0,6475.0,6475.0,7529.0,7529.0,7529.0,7529.0,7504.0,7504.0,7504.0,7504.0,753.0,426.0,762.0,6035.0,20.25,18.88,28.11,12.59,11.62,18.27,8.93,17.3,22.63,19.72,25.06,24.16,22.3,29.76,27.57,31.87,30.01,21.06,29.84,27.69,9.34,35.37,29.58,24.55,32.41,27.11,29.54,33.7,38.26,9.34,10.03,27.69,31.9,35.37,31.9,11.67,14.79,24.55,28.7,32.41,14.46,17.68,28.7,25.73,8.48,20.92,12.6,24.91,29.22,29.1,8442.0,8133.0,6875.0,8035.0,6808.0,5.3,5.6,6.0,4.5,7587.0
51,2015-09-20,960.0,960.0,960.0,960.0,6475.0,6475.0,6475.0,6475.0,7529.0,7529.0,7529.0,7529.0,7504.0,7504.0,7504.0,7504.0,753.0,426.0,762.0,6035.0,20.25,18.88,28.11,12.59,11.62,18.27,8.93,17.3,22.63,19.72,25.06,24.16,22.3,29.76,27.57,31.87,30.01,21.06,29.84,27.69,9.34,35.37,29.58,24.55,32.41,27.11,29.54,33.7,38.26,9.34,10.03,27.69,31.9,35.37,31.9,11.67,14.79,24.55,28.7,32.41,14.46,17.68,28.7,25.73,8.48,20.92,12.6,24.91,29.22,29.1,8442.0,8133.0,6875.0,8035.0,6808.0,5.3,5.6,6.0,4.5,7587.0
52,2015-09-21,978.0,978.0,978.0,978.0,6400.0,6400.0,6400.0,6400.0,7250.0,7250.0,7250.0,7250.0,7376.0,7376.0,7376.0,7376.0,769.0,421.0,757.0,6157.0,19.92,18.61,27.97,12.58,11.6,18.24,8.93,17.27,22.67,19.69,24.86,23.96,22.16,29.53,27.37,31.84,29.77,20.94,29.62,27.68,9.3,35.39,29.61,24.55,32.44,27.15,29.53,33.71,38.27,9.3,10.0,27.68,31.91,35.39,31.91,11.76,14.93,24.55,28.72,32.44,14.56,17.82,28.72,25.76,8.46,20.94,12.58,24.73,29.17,29.13,8042.0,7850.0,6767.0,7714.0,6638.0,5.3,5.6,6.0,4.5,7542.0
53,2015-09-22,923.0,923.0,923.0,923.0,6288.0,6288.0,6288.0,6288.0,7042.0,7042.0,7042.0,7042.0,7263.0,7263.0,7263.0,7263.0,769.0,417.0,749.0,6159.0,19.72,18.44,27.6,12.45,11.48,18.05,8.86,17.08,22.55,19.49,24.85,23.96,22.16,29.53,27.37,31.61,29.76,20.94,29.61,27.64,9.28,35.34,29.57,24.51,32.4,27.11,29.49,33.66,38.22,9.28,9.98,27.64,31.91,35.34,31.87,11.76,14.93,24.51,28.69,32.44,14.55,17.82,28.69,25.72,8.38,20.78,12.46,24.72,28.94,29.13,7825.0,7625.0,6667.0,7497.0,6533.0,5.3,5.6,6.0,4.5,7485.0
54,2015-09-23,917.0,917.0,917.0,917.0,6242.0,6242.0,6242.0,6242.0,6967.0,6967.0,6967.0,6967.0,7267.0,7267.0,7267.0,7267.0,761.0,414.0,742.0,6099.0,19.56,18.31,27.58,12.67,11.68,18.38,8.97,17.39,22.65,19.83,24.85,23.96,22.17,29.53,27.37,31.58,29.76,20.94,29.62,27.79,9.37,35.5,29.71,24.63,32.53,27.22,29.65,33.83,38.4,9.37,10.05,27.79,32.03,35.5,32.03,11.73,14.88,24.63,28.82,32.53,14.52,17.77,28.82,25.82,8.52,20.91,12.66,24.72,28.92,29.42,7817.0,7617.0,6625.0,7467.0,6525.0,5.3,5.6,6.0,4.5,7384.0
55,2015-09-24,922.0,922.0,922.0,922.0,6225.0,6225.0,6225.0,6225.0,7010.0,7010.0,7010.0,7010.0,7300.0,7300.0,7300.0,7300.0,751.0,411.0,738.0,6018.0,19.45,18.22,27.05,12.65,11.67,18.35,8.96,17.37,22.55,19.8,25.08,24.18,22.33,29.79,27.6,31.73,30.03,21.08,29.87,27.5,9.35,35.17,29.39,24.4,32.26,26.96,29.34,33.48,38.04,9.35,10.04,27.5,31.69,35.17,31.69,11.71,14.86,24.4,28.54,32.26,14.5,17.75,28.54,25.58,8.51,20.81,12.64,24.94,29.06,29.05,7920.0,7695.0,6650.0,7542.0,6550.0,5.3,5.6,6.0,4.5,7308.0
56,2015-09-25,943.0,943.0,943.0,943.0,6225.0,6225.0,6225.0,6225.0,7054.0,7054.0,7054.0,7054.0,7330.0,7330.0,7330.0,7330.0,744.0,408.0,733.0,5962.0,19.07,17.92,26.89,12.56,11.59,18.22,8.92,17.25,22.45,19.67,24.92,24.02,22.22,29.6,27.43,31.6,29.84,20.98,29.69,27.29,9.36,34.93,29.16,24.23,32.06,26.76,29.13,33.23,37.79,9.36,10.04,27.29,31.45,34.93,31.45,11.71,14.86,24.23,28.34,32.06,14.5,17.74,28.34,25.41,8.46,20.7,12.56,24.78,28.94,28.98,7992.0,7767.0,6675.0,7604.0,6604.0,5.5,6.0,6.3,4.5,7238.0
57,2015-09-26,943.0,943.0,943.0,943.0,6225.0,6225.0,6225.0,6225.0,7054.0,7054.0,7054.0,7054.0,7330.0,7330.0,7330.0,7330.0,744.0,408.0,733.0,5962.0,19.07,17.92,26.89,12.56,11.59,18.22,8.92,17.25,22.45,19.67,24.92,24.02,22.22,29.6,27.43,31.6,29.84,20.98,29.69,27.29,9.36,34.93,29.16,24.23,32.06,26.76,29.13,33.23,37.79,9.36,10.04,27.29,31.45,34.93,31.45,11.71,14.86,24.23,28.34,32.06,14.5,17.74,28.34,25.41,8.46,20.7,12.56,24.78,28.94,28.98,7992.0,7767.0,6675.0,7604.0,6604.0,5.5,6.0,6.3,4.5,7238.0
58,2015-09-27,943.0,943.0,943.0,943.0,6225.0,6225.0,6225.0,6225.0,7054.0,7054.0,7054.0,7054.0,7330.0,7330.0,7330.0,7330.0,744.0,408.0,733.0,5962.0,19.07,17.92,26.89,12.56,11.59,18.22,8.92,17.25,22.45,19.67,24.92,24.02,22.22,29.6,27.43,31.6,29.84,20.98,29.69,27.29,9.36,34.93,29.16,24.23,32.06,26.76,29.13,33.23,37.79,9.36,10.04,27.29,31.45,34.93,31.45,11.71,14.86,24.23,28.34,32.06,14.5,17.74,28.34,25.41,8.46,20.7,12.56,24.78,28.94,28.98,7992.0,7767.0,6675.0,7604.0,6604.0,5.5,6.0,6.3,4.5,7238.0
59,2015-09-28,943.0,943.0,943.0,943.0,6190.0,6190.0,6190.0,6190.0,6796.0,6796.0,6796.0,6796.0,7234.0,7234.0,7234.0,7234.0,738.0,402.0,724.0,5913.0,18.78,17.67,26.33,12.34,11.39,17.89,8.8,16.94,22.35,19.33,24.93,24.04,22.22,29.62,27.45,31.68,29.86,20.99,29.71,27.37,9.25,35.01,29.23,24.29,32.12,26.81,29.21,33.31,37.87,9.25,9.92,27.37,31.53,35.01,31.53,11.64,14.76,24.29,28.4,32.12,14.43,17.64,28.4,25.46,8.33,20.59,12.37,24.8,29.03,28.85,7750.0,7533.0,6583.0,7360.0,6483.0,5.5,6.0,6.3,4.5,7154.0
60,2015-09-29,926.0,926.0,926.0,926.0,6183.0,6183.0,6183.0,6183.0,6525.0,6525.0,6525.0,6525.0,7113.0,7113.0,7113.0,7113.0,725.0,400.0,713.0,5810.0,18.57,17.51,26.08,12.13,11.2,17.59,8.69,16.65,22.09,19.01,24.7,23.82,22.06,29.36,27.22,31.44,29.59,20.85,29.46,27.15,9.08,34.74,28.97,24.11,31.89,26.58,29.21,33.31,37.87,9.25,9.72,27.37,31.53,35.01,31.26,11.64,14.76,24.29,28.4,32.12,14.43,17.64,28.16,25.25,8.21,20.42,12.19,24.58,28.8,28.71,7558.0,7400.0,6483.0,7161.0,6375.0,5.5,6.0,6.3,4.5,7031.0
61,2015-09-30,900.0,900.0,900.0,900.0,6367.0,6367.0,6367.0,6367.0,7325.0,7325.0,7325.0,7325.0,6959.0,6959.0,6959.0,6959.0,712.0,398.0,703.0,5706.0,18.54,17.48,25.91,12.03,11.11,17.44,8.64,16.52,21.99,18.86,24.63,23.75,21.99,29.27,27.14,31.4,29.5,20.8,29.37,26.91,9.07,34.46,28.69,23.91,31.65,26.35,28.72,32.73,37.28,9.07,9.7,26.91,30.97,34.46,30.97,11.51,14.56,23.91,27.92,31.65,14.29,17.44,27.92,25.04,8.16,20.3,12.1,24.51,28.75,28.67,7125.0,6367.0,6167.0,6939.0,6229.0,5.5,6.0,6.3,4.5,6934.0
62,2015-10-01,888.0,888.0,888.0,888.0,6458.0,6458.0,6458.0,6458.0,7417.0,7417.0,7417.0,7417.0,6999.0,6999.0,6999.0,6999.0,704.0,396.0,695.0,5642.0,18.44,17.39,25.93,12.03,11.12,17.44,8.63,16.53,21.97,18.86,24.57,23.7,21.94,29.21,27.08,30.96,29.43,20.76,29.3,26.95,9.14,34.49,28.72,23.94,31.67,26.36,28.77,32.77,37.32,9.14,9.77,26.95,31.01,34.49,31.01,11.46,14.49,23.94,27.94,31.67,14.24,17.37,27.94,25.06,8.16,20.16,12.11,24.45,28.33,28.65,7208.0,6417.0,6158.0,7028.0,6308.0,5.5,6.0,6.3,4.5,6848.0
63,2015-10-02,889.0,889.0,889.0,889.0,6383.0,6383.0,6383.0,6383.0,7392.0,7392.0,7392.0,7392.0,7021.0,7021.0,7021.0,7021.0,701.0,392.0,691.0,5620.0,18.49,17.43,25.92,12.16,11.24,17.64,8.7,16.71,22.11,19.06,24.75,23.88,22.04,29.41,27.25,30.86,29.64,20.86,29.48,26.97,9.1,34.5,28.73,23.95,31.68,26.36,28.78,32.78,37.33,9.1,9.74,26.97,31.02,34.5,31.02,11.47,14.51,23.95,27.95,31.68,14.25,17.38,27.95,25.07,8.24,20.35,12.23,24.61,28.24,28.45,7225.0,6433.0,6183.0,7000.0,6342.0,5.4,6.0,5.1,4.3,6782.0
64,2015-10-03,889.0,889.0,889.0,889.0,6383.0,6383.0,6383.0,6383.0,7392.0,7392.0,7392.0,7392.0,7021.0,7021.0,7021.0,7021.0,701.0,392.0,691.0,5620.0,18.49,17.43,25.92,12.16,11.24,17.64,8.7,16.71,22.11,19.06,24.75,23.88,22.04,29.41,27.25,30.86,29.64,20.86,29.48,26.97,9.1,34.5,28.73,23.95,31.68,26.36,28.78,32.78,37.33,9.1,9.74,26.97,31.02,34.5,31.02,11.47,14.51,23.95,27.95,31.68,14.25,17.38,27.95,25.07,8.24,20.35,12.23,24.61,28.24,28.45,7225.0,6433.0,6183.0,7000.0,6342.0,5.4,6.0,5.1,4.3,6782.0
65,2015-10-04,889.0,889.0,889.0,889.0,6383.0,6383.0,6383.0,6383.0,7392.0,7392.0,7392.0,7392.0,7021.0,7021.0,7021.0,7021.0,701.0,392.0,691.0,5620.0,18.49,17.43,25.92,12.16,11.24,17.64,8.7,16.71,22.11,19.06,24.75,23.88,22.04,29.41,27.25,30.86,29.64,20.86,29.48,26.97,9.1,34.5,28.73,23.95,31.68,26.36,28.78,32.78,37.33,9.1,9.74,26.97,31.02,34.5,31.02,11.47,14.51,23.95,27.95,31.68,14.25,17.38,27.95,25.07,8.24,20.35,12.23,24.61,28.24,28.45,7225.0,6433.0,6183.0,7000.0,6342.0,5.4,6.0,5.1,4.3,6782.0
66,2015-10-05,881.0,881.0,881.0,881.0,6429.0,6429.0,6429.0,6429.0,7458.0,7458.0,7458.0,7458.0,7040.0,7040.0,7040.0,7040.0,699.0,390.0,688.0,5606.0,18.39,17.35,25.99,12.34,11.4,17.9,8.79,16.96,22.07,19.33,24.47,23.61,21.85,29.1,26.98,31.09,29.31,20.7,29.18,27.22,9.2,34.78,28.99,24.15,31.89,26.57,29.05,33.07,37.62,9.2,9.85,27.22,31.3,34.78,31.3,11.48,14.52,24.15,28.17,31.89,14.27,17.4,28.17,25.28,8.35,20.3,12.38,24.35,28.45,28.96,7283.0,6421.0,6200.0,7057.0,6358.0,5.4,6.0,5.1,4.3,6738.0
67,2015-10-06,869.0,869.0,869.0,869.0,6375.0,6375.0,6375.0,6375.0,7500.0,7500.0,7500.0,7500.0,7063.0,7063.0,7063.0,7063.0,700.0,386.0,681.0,5607.0,18.46,17.4,25.99,12.37,11.43,17.95,8.8,17.01,22.35,19.38,24.73,23.88,22.01,29.39,27.23,31.44,29.62,20.85,29.45,27.33,9.26,34.9,29.1,24.23,31.99,26.66,29.16,33.2,37.75,9.26,9.92,27.33,31.43,34.9,31.43,11.51,14.56,24.23,28.27,31.99,14.29,17.44,28.27,25.36,8.37,20.67,12.41,24.58,28.79,29.1,7300.0,6454.0,6217.0,7059.0,6383.0,5.4,6.0,5.1,4.3,6684.0
68,2015-10-07,817.0,817.0,817.0,817.0,6508.0,6508.0,6508.0,6508.0,7700.0,7700.0,7700.0,7700.0,7154.0,7154.0,7154.0,7154.0,736.0,382.0,672.0,5680.0,18.35,17.32,25.99,12.97,11.98,18.85,9.11,17.86,22.81,20.31,24.68,23.83,21.96,29.33,27.18,31.5,29.56,20.81,29.39,28.16,9.55,35.81,29.96,24.88,32.72,27.37,30.02,34.17,38.73,9.55,10.23,28.16,32.36,35.81,32.36,11.6,14.69,24.88,29.03,32.72,14.38,17.57,29.03,26.02,8.74,21.23,12.95,24.53,28.85,29.7,7483.0,6533.0,6308.0,7231.0,6521.0,5.4,6.0,5.1,4.3,6636.0
69,2015-10-08,817.0,817.0,817.0,817.0,6700.0,6700.0,6700.0,6700.0,7933.0,7933.0,7933.0,7933.0,7170.0,7170.0,7170.0,7170.0,736.0,382.0,672.0,5904.0,18.28,17.26,25.91,12.8,11.81,18.59,9.03,17.6,23.06,20.04,24.7,23.85,21.97,29.36,27.2,31.39,29.58,20.82,29.41,28.45,9.58,36.21,30.37,25.14,33.08,27.75,30.33,34.58,39.15,9.58,10.28,28.45,32.76,36.21,32.76,11.87,15.06,25.14,29.39,33.08,14.67,17.95,29.39,26.35,8.61,21.45,12.78,24.55,28.74,30.05,7675.0,6575.0,6333.0,7436.0,6521.0,5.4,6.0,5.1,4.3,6620.0
70,2015-10-09,809.0,809.0,809.0,809.0,6675.0,6675.0,6675.0,6675.0,7875.0,7875.0,7875.0,7875.0,7105.0,7105.0,7105.0,7105.0,761.0,380.0,669.0,6102.0,18.18,17.18,25.67,13.14,12.11,19.08,9.21,18.05,23.76,20.54,24.64,23.8,21.92,29.29,27.14,31.25,29.51,20.78,29.34,29.02,9.76,36.89,31.04,25.61,33.65,28.33,30.94,35.31,39.88,9.76,10.5,29.02,33.45,36.89,33.45,12.01,15.24,25.61,29.98,33.65,14.81,18.15,29.98,26.87,8.8,22.28,13.07,24.49,28.62,30.69,7608.0,6517.0,6300.0,7386.0,6454.0,5.5,6.0,6.0,4.3,6615.0
71,2015-10-10,809.0,809.0,809.0,809.0,6675.0,6675.0,6675.0,6675.0,7875.0,7875.0,7875.0,7875.0,7105.0,7105.0,7105.0,7105.0,761.0,380.0,669.0,6102.0,18.18,17.18,25.67,13.14,12.11,19.08,9.21,18.05,23.76,20.54,24.64,23.8,21.92,29.29,27.14,31.25,29.51,20.78,29.34,29.02,9.76,36.89,31.04,25.61,33.65,28.33,30.94,35.31,39.88,9.76,10.5,29.02,33.45,36.89,33.45,12.01,15.24,25.61,29.98,33.65,14.81,18.15,29.98,26.87,8.8,22.28,13.07,24.49,28.62,30.69,7608.0,6517.0,6300.0,7386.0,6454.0,5.5,6.0,6.0,4.3,6615.0
72,2015-10-11,809.0,809.0,809.0,809.0,6675.0,6675.0,6675.0,6675.0,7875.0,7875.0,7875.0,7875.0,7105.0,7105.0,7105.0,7105.0,761.0,380.0,669.0,6102.0,18.18,17.18,25.67,13.14,12.11,19.08,9.21,18.05,23.76,20.54,24.64,23.8,21.92,29.29,27.14,31.25,29.51,20.78,29.34,29.02,9.76,36.89,31.04,25.61,33.65,28.33,30.94,35.31,39.88,9.76,10.5,29.02,33.45,36.89,33.45,12.01,15.24,25.61,29.98,33.65,14.81,18.15,29.98,26.87,8.8,22.28,13.07,24.49,28.62,30.69,7608.0,6517.0,6300.0,7386.0,6454.0,5.5,6.0,6.0,4.3,6615.0
73,2015-10-12,809.0,809.0,809.0,809.0,6513.0,6513.0,6513.0,6513.0,7638.0,7638.0,7638.0,7638.0,6994.0,6994.0,6994.0,6994.0,768.0,380.0,666.0,6156.0,18.2,17.19,25.57,13.18,12.15,19.14,9.23,18.11,23.87,20.61,24.6,23.76,21.89,29.24,27.1,31.25,29.47,20.76,29.29,29.11,9.75,36.99,31.15,25.68,33.74,28.43,30.94,35.31,39.88,9.76,10.49,29.02,33.45,36.89,33.56,12.01,15.24,25.61,29.98,33.65,14.81,18.15,30.07,26.96,8.83,22.41,13.11,24.45,28.63,30.74,7404.0,6392.0,6175.0,7185.0,6325.0,5.5,6.0,6.0,4.3,6611.0
74,2015-10-13,804.0,804.0,804.0,804.0,6225.0,6225.0,6225.0,6225.0,7058.0,7058.0,7058.0,7058.0,6845.0,6845.0,6845.0,6845.0,770.0,379.0,664.0,6168.0,18.06,17.08,25.33,12.89,11.88,18.7,9.09,17.7,23.58,20.17,24.49,23.66,21.8,29.12,26.99,31.0,29.34,20.69,29.17,28.79,9.55,36.67,30.85,25.44,33.49,28.19,30.7,35.07,39.64,9.55,10.29,28.79,33.22,36.67,33.22,12.03,15.28,25.44,29.81,33.49,14.84,18.18,29.81,26.72,8.65,22.02,12.85,24.34,28.39,30.5,6975.0,6133.0,5992.0,6753.0,6146.0,5.5,6.0,6.0,4.3,6601.0
75,2015-10-14,787.0,787.0,787.0,787.0,5858.0,5858.0,5858.0,5858.0,6592.0,6592.0,6592.0,6592.0,6707.0,6707.0,6707.0,6707.0,761.0,379.0,662.0,6099.0,18.06,17.08,25.18,12.67,11.68,18.37,8.97,17.39,23.36,19.82,24.2,23.38,21.6,28.79,26.7,30.88,29.0,20.51,28.85,29.06,9.46,36.95,31.11,25.65,33.71,28.4,30.98,35.37,39.95,9.46,10.19,29.06,33.51,36.95,33.51,11.9,15.1,25.65,30.04,33.71,14.7,18.0,30.04,26.93,8.52,21.75,12.65,24.08,28.28,30.1,6458.0,5988.0,5858.0,6303.0,6042.0,5.5,6.0,6.0,4.3,6604.0
